"index_no";"Company";"TypeName";"inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"gpu_name";"OpSys";"Weight";"Price"
1174;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"N/A";2.1;21205
1175;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";"  GeForce 940MX";"N/A";2.2;37776
1176;"Asus";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";"2.40";4;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";2.0;40972
1177;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.50";4;"hybrid";"1024";"0";"Intel";"  HD Graphics 520";"windows";2.32;43956
1178;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.60";16;"SSD";"512";"0";"Nvidia";"  GeForce GTX 960";"windows";3.31;69530
1179;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 970M";"windows";1.91;114732
1180;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";2.07;34632
1181;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.36;87219
1182;"Lenovo";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";"2.70";6;"SSD";"256";"0";"Nvidia";"  GeForce 920M";"windows";1.54;44276
1183;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";"  GeForce GT 940MX";"linux";1.98;47686
1184;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"2.00";4;"HDD";"500";"0";"Intel";"  HD Graphics 500";"windows";2.1;17742
1185;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.60";6;"HDD";"1024";"0";"Nvidia";"  GeForce GTX 960M";"windows";2.18;42571
1186;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.60";8;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 960M";"windows";2.59;48432
1187;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";"  HD Graphics 620";"windows";2.09;62817
1188;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Nvidia";"  GeForce 940MX";"windows";2.23;36816
1189;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"linux";1.23;58555
1190;"Acer";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1070";"windows";4.2;138475
1191;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";"  GeForce GTX 1050";"windows";2.4;43636
1192;"Samsung";"2 in 1 Convertible";12.3;2400;1600;1;"Samsung";"Cortex A72&A53";"2.00";4;"Flash Storage";"32";"0";"ARM";"  Mali T860 MP4";"other";1.15;35112
1193;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";1.86;25841
1194;"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";"1.10";8;"Flash Storage";"256";"0";"Intel";"  HD Graphics 5300";"macos";0.92;61965
1195;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.6;63883
1196;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.80";12;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1050";"windows";2.21;70703
1197;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";"  Radeon R5 M430";"N/A";1.9;19607
1198;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"512";"1024";"Nvidia";"  GeForce GTX 980M";"windows";4.3;114552
1199;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"2.00";4;"HDD";"1024";"0";"Intel";"  HD Graphics 500";"linux";2.1;14492
1200;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1060";"windows";2.43;109165
1201;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.00";4;"SSD";"128";"0";"AMD";"  Radeon R7 M440";"windows";2.3;26587
1202;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i7";"2.50";8;"HDD";"500";"0";"Nvidia";"  GeForce 920MX";"N/A";2.2;33513
1204;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";"  HD Graphics 620";"windows";1.2;142790
1205;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.60";8;"HDD";"1024";"0";"Nvidia";"  GeForce GTX 1060";"windows";2.2;62284
1206;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"AMD";"  Radeon R7 M445";"windows";2.36;47366
1207;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.91;30849
1208;"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"E-Series 9000";"2.20";4;"HDD";"500";"0";"AMD";"  Radeon R2 Graphics";"windows";2.2;15931
1209;"Acer";"Notebook";17.3;1600;900;0;"Intel";"Core i3";"2.00";8;"HDD";"1024";"0";"Nvidia";"  GeForce 940MX";"windows";3.3;33513
1210;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1070";"windows";2.2;130483
1211;"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";"1.20";8;"Flash Storage";"512";"0";"Intel";"  HD Graphics 515";"macos";0.92;68145
1212;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1060";"windows";2.2;93187
1213;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1060";"windows";2.43;103842
1214;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";2.19;53227
1215;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1060";"windows";2.9;103843
1216;"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";"1.50";2;"SSD";"32";"0";"Intel";"  HD Graphics";"other";1.3;9271
1217;"Acer";"Notebook";17.3;1600;900;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Nvidia";"  GeForce 940MX";"windows";3.3;31861
1218;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Intel";"  HD Graphics 620";"N/A";2.8;28718
1219;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 960<U+039C>";"windows";2.6;67772
1220;"Acer";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";"1.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 615";"windows";1.2;61219
1221;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";2.3;81465
1222;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1060";"windows";2.2;78647
1223;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";"2.70";6;"HDD";"1024";"0";"AMD";"  Radeon 530";"windows";2.1;28185
1224;"Dell";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.26;91288
1225;"Dell";"2 in 1 Convertible";15.0;1920;1080;1;"Intel";"Core i3";"2.40";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";2.08;27120
1226;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"1024";"0";"Intel";"  HD Graphics 405";"windows";2.65;16464
1227;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.29;78695
1228;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"Intel";"  HD Graphics 520";"linux";2.18;27805
1229;"Lenovo";"Gaming";15.6;1920;1080;1;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 960M";"windows";2.6;54825
1230;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1050";"windows";2.2;61219
1231;"Lenovo";"Netbook";12.5;1920;1080;1;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Intel";"  HD Graphics 520";"windows";1.3;87912
1232;"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";"2.80";16;"SSD";"1024";"0";"Nvidia";"  GeForce GTX 1060";"windows";1.95;186427
1233;"Dell";"Notebook";15.6;1366;768;1;"Intel";"Core i3";"2.40";8;"HDD";"1024";"0";"Intel";"  HD Graphics 620";"windows";2.3;24989
1234;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1060";"windows";2.7;85141
1235;"Apple";"Ultrabook";11.6;1366;768;0;"Intel";"Core i5";"1.60";4;"Flash Storage";"256";"0";"Intel";"  HD Graphics 6000";"macos";1.08;51096
1236;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";"  HD Graphics 520";"windows";2.1;25468
1237;"HP";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.54;117120
1238;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";2.24;39267
1239;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 960M";"windows";2.3;62284
1240;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";"  HD Graphics 620";"windows";1.4;79867
1241;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";"3.60";6;"SSD";"256";"0";"AMD";"  Radeon 530";"windows";2.2;31839
1242;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.45;68198
1243;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"linux";2.4;19277
1244;"Dell";"2 in 1 Convertible";17.3;1920;1080;1;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Nvidia";"  GeForce 940MX";"windows";2.77;95851
1245;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.30";4;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.54;58607
1247;"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";1.6;46620
1248;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1070";"windows";2.34;123876
1249;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"N/A";2.3;30529
1250;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i5";"1.20";8;"SSD";"256";"0";"Intel";"  HD Graphics 615";"windows";1.24;96597
1251;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"500";"0";"Intel";"  HD Graphics";"linux";2.2;17263
1252;"HP";"Notebook";15.6;1366;768;0;"AMD";"A6-Series 9220";"2.50";4;"HDD";"500";"0";"AMD";"  Radeon R4 Graphics";"windows";1.86;21259
1253;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";"2.30";6;"SSD";"128";"0";"Nvidia";"  GeForce 920MX";"windows";2.4;30316
1254;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.9;57116
1255;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"500";"0";"Intel";"  HD Graphics";"windows";2.2;23656
1256;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.10";4;"HDD";"1024";"0";"Intel";"  HD Graphics 500";"windows";2.0;18062
1257;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 970M";"windows";4.0;101232
1258;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";2.29;26107
1259;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.50";8;"hybrid";"1024";"0";"AMD";"  Radeon R5 M330";"windows";2.32;47686
1260;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 960M";"windows";2.4;65481
1261;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i5";"2.30";4;"SSD";"128";"0";"Intel";"  HD Graphics 520";"windows";1.8;44383
1262;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";"0.90";8;"SSD";"512";"0";"Intel";"  HD Graphics 515";"windows";1.2;38841
1263;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.40";6;"HDD";"1024";"0";"Intel";"  HD Graphics 620";"windows";2.3;24456
1264;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"500";"0";"Intel";"  HD Graphics 400";"linux";2.4;15398
1265;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.60";2;"HDD";"500";"0";"Intel";"  HD Graphics";"windows";2.2;20193
1266;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.60";8;"HDD";"1024";"0";"Nvidia";"  GeForce GTX 960M";"windows";2.6;47899
1267;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";"2.90";6;"hybrid";"1024";"0";"AMD";"  Radeon R7 M440";"windows";2.04;29303
1268;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"AMD";"  Radeon R5 M430";"linux";2.3;42943
1269;"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storage";"32";"0";"Intel";"  HD Graphics 400";"windows";1.17;11136
1270;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";"2.50";4;"HDD";"500";"0";"Nvidia";"  GeForce 920M";"windows";2.2;38379
1271;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";"2.50";4;"SSD";"128";"0";"Intel";"  HD Graphics 520";"windows";1.8;33993
1272;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Intel";"  HD Graphics 520";"windows";1.3;79867
1273;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storage";"64";"0";"Intel";"  HD Graphics";"windows";1.5;12201
1274;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";"2.50";6;"HDD";"1024";"0";"AMD";"  Radeon R5 M330";"windows";2.19;40706
1275;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"500";"0";"Intel";"  HD Graphics";"windows";2.2;19660
1276;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";"0.90";8;"SSD";"512";"0";"Intel";"  HD Graphics 515";"windows";1.2;38841
1277;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.40";6;"HDD";"1024";"0";"Intel";"  HD Graphics 620";"windows";2.3;24456
1278;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"500";"0";"Intel";"  HD Graphics 400";"linux";2.4;15398
1279;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.60";2;"HDD";"500";"0";"Intel";"  HD Graphics";"windows";2.2;20193
1280;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.60";8;"HDD";"1024";"0";"Nvidia";"  GeForce GTX 960M";"windows";2.6;47899
1281;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";"2.90";6;"hybrid";"1024";"0";"AMD";"  Radeon R7 M440";"windows";2.04;29303
1282;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"AMD";"  Radeon R5 M430";"linux";2.3;42943
1283;"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storage";"32";"0";"Intel";"  HD Graphics 400";"windows";1.17;11136
1284;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";"2.50";4;"HDD";"500";"0";"Nvidia";"  GeForce 920M";"windows";2.2;38379
1285;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";"2.50";4;"SSD";"128";"0";"Intel";"  HD Graphics 520";"windows";1.8;33993
1286;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Intel";"  HD Graphics 520";"windows";1.3;79867
1287;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storage";"64";"0";"Intel";"  HD Graphics";"windows";1.5;12201
1288;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";"2.50";6;"HDD";"1024";"0";"AMD";"  Radeon R5 M330";"windows";2.19;40706
1289;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"500";"0";"Intel";"  HD Graphics";"windows";2.2;19660
1290;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";"0.90";8;"SSD";"512";"0";"Intel";"  HD Graphics 515";"windows";1.2;38841
1291;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.40";6;"HDD";"1024";"0";"Intel";"  HD Graphics 620";"windows";2.3;24456
1292;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"500";"0";"Intel";"  HD Graphics 400";"linux";2.4;15398
1293;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.60";2;"HDD";"500";"0";"Intel";"  HD Graphics";"windows";2.2;20193
1294;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.60";8;"HDD";"1024";"0";"Nvidia";"  GeForce GTX 960M";"windows";2.6;47899
1295;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";"2.90";6;"hybrid";"1024";"0";"AMD";"  Radeon R7 M440";"windows";2.04;29303
1296;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"AMD";"  Radeon R5 M430";"linux";2.3;42943
1297;"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storage";"32";"0";"Intel";"  HD Graphics 400";"windows";1.17;11136
1298;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";"2.50";4;"HDD";"500";"0";"Nvidia";"  GeForce 920M";"windows";2.2;38379
1299;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";"2.50";4;"SSD";"128";"0";"Intel";"  HD Graphics 520";"windows";1.8;33993
1300;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Intel";"  HD Graphics 520";"windows";1.3;79867
1301;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storage";"64";"0";"Intel";"  HD Graphics";"windows";1.5;12201
1302;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";"2.50";6;"HDD";"1024";"0";"AMD";"  Radeon R5 M330";"windows";2.19;40706
1303;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"500";"0";"Intel";"  HD Graphics";"windows";2.2;19660
